1,1,149,1
1,35,250,2
2,20,99,1
1,21,104,2
1,21,120,2
2,20,295,2
1,34,90,2
2,12,197,2
2,53,145,2
2,9,90,2
2,15,125,1
2,8,190,2
2,9,76,3
1,7,50,1
2,20,107,1
1,7,80,2
1,7,150,2
1,22,110,2
1,22,115,2
2,20,151,2
1,14,130,2
1,16,180,2
1,16,95,1
2,3,79,1
1,7,60,1
1,55,133,2
2,9,120,2
1,13,120,1
2,3,700,1
2,8,165,2
2,9,165,2
3,50,54,2
2,20,100,2
1,16,80,1
2,10,96,1
1,17,159,2
1,11,50,1
2,5,75,1
1,4,155,2
1,21,150,1
3,108,92,2
1,21,75,1
3,57,69,1
1,34,115,2
2,20,120,2
2,8,120,1
2,53,215,2
1,16,195,2
1,21,175,2
1,16,80,1
1,13,48,1
2,12,200,2
1,13,275,2
1,69,72,1
2,28,199,2
1,13,250,2
2,3,75,1
2,28,125,1
2,80,229,1
1,33,175,2
1,7,140,2
1,7,54,1
3,45,75,2
2,29,110,2
2,65,165,2
2,19,55,1
2,19,55,1
2,12,300,2
2,15,275,2
2,53,331,2
1,13,77,1
2,31,60,1
1,33,129,2
3,40,100,1
1,17,120,2
1,13,500,2
2,9,179,2
1,4,149,2
1,13,180,2
1,30,100,1
1,39,180,2
1,21,128,2
1,30,260,2
3,109,55,1
1,17,65,1
2,29,200,2
2,8,249,2
1,35,300,2
2,5,120,2
2,9,120,1
1,30,125,2
3,76,99,2
1,22,115,2
1,22,275,2
1,35,198,2
2,20,199,2
3,109,45,1
2,9,125,1
2,3,80,2
2,80,130,2
1,86,35,1
1,13,90,2
1,13,250,2
1,16,115,2
1,30,200,2
1,13,64,1
1,7,65,1
3,57,175,2
2,8,90,1
1,16,85,1
2,2,150,2
2,27,50,2
2,3,136,2
1,13,400,2
1,25,125,2
2,20,165,2
1,13,180,2
2,3,105,2
2,8,148,2
1,14,120,2
2,70,99,2
2,20,175,2
1,13,85,1
2,29,80,1
1,7,119,2
3,26,89,1
2,28,195,3
2,9,1000,2
2,53,225,2
1,13,165,2
1,18,60,1
2,12,165,2
1,22,80,1
3,40,52,1
2,66,160,2
1,16,110,2
2,9,60,1
4,110,299,2
2,20,200,2
2,12,700,2
1,37,120,1
2,5,65,1
2,8,263,2
1,7,120,2
2,9,150,2
2,19,60,1
1,13,350,1
4,56,71,1
2,3,433,2
2,3,79,1
2,8,140,1
3,57,61,1
2,2,100,1
2,66,250,2
2,3,145,1
1,7,45,3
1,13,73,1
1,30,150,2
2,49,234,2
2,20,150,2
2,70,65,1
1,13,195,2
2,15,135,2
1,16,90,2
2,28,595,2
2,70,109,1
1,4,200,2
2,2,90,2
2,27,100,2
2,8,85,2
2,27,87,2
2,9,95,2
2,9,349,2
2,20,99,2
2,8,160,2
2,10,149,2
1,16,60,2
2,2,285,2
1,1,72,1
2,12,150,2
1,98,200,2
2,29,79,1
2,9,197,2
1,7,75,2
2,70,127,2
2,5,110,1
3,45,69,1
1,13,100,1
2,8,99,2
1,13,139,2
2,9,113,1
2,15,250,2
2,27,295,2
2,9,2000,2
2,8,220,2
2,20,75,1
1,13,100,2
1,13,199,2
2,15,200,2
1,23,140,2
2,19,50,1
1,22,45,1
1,35,109,2
2,5,108,1
1,22,42,1
1,16,70,1
2,29,141,2
1,14,355,2
1,7,80,2
1,102,250,1
3,45,75,1
2,12,88,1
2,27,65,1
3,47,58,1
3,50,75,2
3,57,100,1
2,24,167,1
3,45,65,1
2,3,125,2
2,9,95,1
4,111,54,1
1,36,89,2
2,5,92,1
2,15,199,2
2,12,179,2
3,26,65,1
2,3,55,1
2,65,129,2
2,65,134,2
1,72,35,1
2,29,250,1
1,4,249,2
3,105,62,1
2,9,119,1
1,11,179,2
1,14,220,2
1,13,198,2
1,16,155,2
1,13,199,2
2,20,95,2
1,17,550,2
1,22,60,1
1,13,380,2
1,22,84,1
2,9,165,2
2,20,105,2
1,14,134,2
1,7,68,1
2,20,73,2
1,17,150,2
2,9,100,2
2,8,75,1
2,2,120,1
1,7,85,2
2,19,55,2
2,66,95,1
2,15,72,1
2,12,250,2
1,37,69,1
1,30,78,1
1,13,220,2
2,28,230,2
1,7,150,2
1,14,80,1
1,13,150,1
1,17,150,2
2,9,900,2
2,20,130,2
1,25,70,1
3,32,120,2
4,112,75,1
1,82,100,2
1,13,69,1
2,20,399,2
2,3,299,2
2,9,100,1
3,85,68,1
1,113,103,1
2,24,175,2
1,21,330,2
2,15,425,2
2,20,240,2
4,112,75,1
1,34,210,1
1,4,175,2
1,13,85,1
3,32,120,2
3,32,120,2
1,7,75,1
2,12,495,2
1,13,65,1
5,71,39,1
1,14,93,2
1,13,146,1
1,16,120,2
2,3,79,1
1,16,100,2
2,9,120,1
2,3,150,2
2,20,144,2
1,16,60,1
2,3,350,2
1,7,85,1
2,9,195,2
2,29,200,2
2,24,169,2
2,3,95,1
2,51,375,2
1,16,168,2
1,16,50,2
1,13,129,1
3,57,245,2
1,21,199,2
1,21,199,2
1,13,99,1
1,33,160,2
1,13,65,1
2,3,70,1
2,3,80,1
2,8,100,2
1,113,70,1
2,12,200,2
1,82,66,1
2,29,200,2
1,13,95,1
2,15,140,2
2,3,65,1
2,2,106,2
2,9,155,2
2,20,249,2
2,20,120,2
1,21,52,1
2,20,75,1
1,13,195,3
4,88,625,2
2,9,171,2
2,9,185,2
3,26,55,1
1,22,50,1
2,27,120,2
2,80,210,2
2,20,133,2
1,84,73,2
2,12,350,2
2,80,259,2
2,19,97,1
2,66,199,2
2,46,125,2
1,14,100,2
1,102,39,1
2,66,125,2
2,3,150,2
2,2,170,2
2,54,199,2
2,3,80,1
1,17,125,1
2,15,155,1
2,70,120,1
1,13,220,2
1,7,90,2
1,16,61,1
2,20,179,2
3,38,108,3
1,4,575,2
2,9,99,1
1,13,175,2
1,23,110,2
1,17,250,2
1,7,100,1
2,53,200,2
3,57,89,2
2,10,400,2
1,18,149,2
2,28,500,2
2,20,95,1
1,7,125,2
2,9,80,1
1,7,105,2
3,26,39,1
5,71,49,2
2,53,187,2
1,22,55,1
1,30,250,2
2,2,125,2
1,4,100,2
1,7,175,2
1,4,50,1
2,2,133,2
2,29,155,2
3,57,140,2
3,57,80,1
1,22,103,1
2,9,600,2
1,23,70,1
1,13,75,1
1,23,55,1
2,5,50,2
3,50,390,2
1,16,82,2
1,13,52,3
1,13,115,1
3,114,299,2
1,115,175,2
1,13,100,2
2,8,95,2
3,57,55,1
1,22,45,1
1,13,165,2
2,15,105,2
1,13,200,2
2,31,65,1
2,20,100,1
1,13,312,2
2,51,195,2
2,9,100,2
1,30,155,2
3,50,250,2
2,8,165,2
2,5,120,2
5,71,38,1
1,7,200,3
1,14,90,1
2,29,85,1
3,38,55,1
2,12,350,3
2,20,59,1
2,3,280,2
3,26,69,1
1,13,230,2
1,13,200,2
1,23,150,2
1,7,75,1
2,9,120,1
2,12,140,2
2,9,200,2
2,104,225,2
1,14,145,2
5,116,60,1
1,7,119,2
2,12,189,2
2,12,190,2
2,24,69,1
3,26,70,1
1,13,155,2
1,7,149,2
2,12,160,1
1,13,100,1
2,24,220,2
2,31,85,1
2,20,135,2
1,25,45,1
2,3,225,2
2,3,100,2
1,13,145,2
2,12,210,2
1,30,195,2
2,66,95,1
2,12,140,2
2,3,95,1
2,9,295,2
2,31,80,1
2,20,250,2
5,117,60,2
2,29,150,2
2,24,159,2
1,13,225,2
2,3,78,1
2,9,210,2
1,7,60,1
2,53,220,2
1,18,199,2
1,18,225,2
2,9,350,2
2,19,65,1
2,15,225,2
1,25,82,1
2,20,75,1
3,50,60,1
2,29,105,2
1,22,115,2
2,29,150,2
1,11,65,1
1,16,150,2
1,13,101,1
2,70,130,2
1,7,165,1
2,29,175,2
2,3,115,2
1,14,128,2
2,27,116,2
2,31,192,2
1,30,150,2
1,13,163,2
1,14,40,1
1,13,200,2
2,24,158,2
1,17,115,1
2,3,85,1
2,9,173,2
1,16,250,2
2,49,465,2
1,13,275,2
2,10,195,1
1,4,63,2
2,31,36,1
1,34,130,2
1,39,200,2
1,21,85,1
3,26,150,2
3,76,45,1
3,76,45,1
1,13,79,1
1,13,149,2
2,20,200,2
2,3,85,1
3,118,60,1
2,8,139,2
1,13,160,2
2,5,95,1
1,13,80,1
1,4,250,2
2,15,349,2
2,3,165,2
1,39,119,2
2,12,240,2
1,7,79,1
1,7,215,2
1,1,49,1
1,17,190,2
2,15,99,2
1,14,68,1
1,17,185,2
2,24,225,2
2,29,81,1
2,20,199,2
1,22,55,1
2,12,340,2
2,3,135,2
3,40,85,2
1,22,65,2
2,31,100,2
1,16,109,1
2,53,290,2
2,3,35,1
2,27,148,2
3,38,57,1
2,29,150,2
2,3,60,1
2,3,60,1
2,5,45,3
2,3,60,1
1,4,125,2
2,3,60,1
1,7,75,1
2,20,121,2
1,4,89,1
1,21,300,2
1,21,110,1
1,21,99,2
1,115,170,2
1,16,90,1
2,15,179,1
2,3,80,1
2,3,65,1
2,24,69,1
1,22,42,1
1,13,70,1
1,17,155,2
2,29,135,2
2,53,120,1
1,35,135,2
4,56,47,1
2,3,69,1
1,16,100,1
1,7,51,1
1,30,4000,2
2,15,65,1
1,4,60,1
1,25,70,1
2,70,130,2
1,7,70,1
1,4,200,2
1,30,150,2
2,31,130,2
1,119,68,1
2,20,79,1
2,9,149,2
1,22,120,1
2,29,250,2
2,9,175,2
2,31,40,1
1,21,55,1
2,24,99,1
1,13,500,2
2,15,240,2
3,120,400,2
2,29,280,2
2,80,235,2
2,20,130,2
1,7,96,2
3,26,63,1
1,82,150,2
1,13,200,2
1,30,90,2
2,2,269,2
2,20,80,1
1,30,80,1
2,12,400,2
2,53,349,2
2,20,495,2
1,30,85,2
1,22,85,2
2,15,999,1
2,15,109,1
2,24,175,2
2,10,150,2
1,13,80,1
2,9,150,2
2,8,175,2
3,57,107,2
2,31,80,2
3,38,80,1
2,3,75,1
1,22,800,2
1,23,130,2
2,12,250,2
2,24,260,2
1,4,36,1
1,25,140,2
2,24,145,2
1,13,120,2
1,13,75,1
1,7,60,1
1,22,69,1
2,24,95,1
2,9,300,2
2,9,131,1
1,22,120,2
1,7,100,2
1,1,100,2
2,20,190,2
2,29,160,2
3,38,60,1
1,25,75,1
3,38,45,1
2,3,65,1
1,30,120,2
2,19,80,2
1,16,100,2
1,34,250,2
2,12,235,2
1,13,85,1
2,29,195,2
1,13,145,2
1,13,55,2
1,22,289,2
2,53,120,2
1,13,149,2
2,31,100,3
2,29,166,2
2,31,99,2
1,16,150,2
1,35,44,3
2,53,195,2
3,57,95,2
2,104,100,1
1,23,60,2
2,3,62,1
2,20,99,1
2,24,90,1
2,9,88,1
2,3,125,2
1,23,74,1
2,8,176,2
1,17,62,1
2,5,51,1
1,13,249,2
2,15,200,2
5,121,30,1
1,35,240,2
2,5,100,1
2,5,125,2
1,14,149,2
1,4,170,2
2,31,150,1
2,9,125,1
1,82,68,1
2,3,90,1
2,3,65,1
1,21,50,1
1,7,65,1
1,16,200,2
1,7,65,1
1,13,58,1
2,3,65,1
1,4,185,2
1,79,115,2
2,5,100,1
2,20,200,1
1,23,115,2
1,16,140,2
1,22,62,1
1,1,95,2
1,7,100,2
2,12,113,2
2,46,108,2
1,7,62,1
1,13,95,2
1,13,200,2
2,3,165,2
1,25,60,1
1,13,80,1
1,25,100,2
2,8,110,1
1,7,50,3
1,4,79,1
1,34,140,2
2,9,339,2
3,38,55,1
3,38,81,2
1,13,191,2
1,22,139,2
2,65,500,2
1,21,120,2
2,5,60,1
3,85,70,1
1,16,295,2
1,4,100,2
2,3,49,1
2,12,150,2
1,7,120,2
2,20,2500,2
2,51,175,2
1,7,107,2
1,13,98,1
3,57,47,1
2,3,100,2
2,3,170,2
2,12,150,2
3,96,63,2
1,7,110,3
1,4,275,2
1,11,329,2
2,3,49,1
2,3,49,1
1,4,165,2
1,21,160,2
1,23,38,1
2,9,170,2
2,46,105,1
1,21,50,1
2,5,100,1
2,20,100,2
1,17,890,2
2,44,160,1
2,20,145,2
1,7,51,1
1,11,150,2
2,20,180,1
2,53,225,2
2,15,250,2
1,13,56,1
1,30,70,1
1,17,70,1
2,15,125,1
2,8,399,2
1,34,157,2
1,7,145,2
2,31,75,1
1,7,280,2
1,13,220,2
2,9,190,2
2,9,200,2
3,96,77,2
1,7,35,1
1,7,30,3
2,20,199,2
2,8,140,2
2,15,124,2
2,20,295,2
2,10,160,2
3,26,349,1
1,4,98,1
3,38,76,1
2,29,230,2
1,99,60,1
1,22,40,1
2,65,118,1
1,41,125,1
1,14,195,2
2,8,85,1
2,3,55,1
1,22,155,2
1,13,99,1
2,3,140,2
1,7,85,1
1,16,75,2
1,82,53,1
1,16,150,2
2,8,179,2
1,16,135,2
2,12,200,2
2,3,200,2
1,25,100,2
1,41,134,2
2,20,100,1
2,29,50,1
1,13,50,1
1,35,400,2
3,45,115,2
2,28,235,2
2,5,125,2
2,12,250,2
2,28,650,2
1,30,97,1
1,41,189,2
2,9,100,2
1,25,49,1
5,122,84,2
1,13,165,2
2,10,87,2
1,13,120,1
2,28,195,2
1,7,89,1
1,22,62,1
1,92,130,2
2,20,75,1
1,30,64,1
1,13,150,2
2,3,100,1
2,9,190,2
1,13,98,1
1,33,150,2
3,105,99,2
2,3,100,2
2,20,159,2
1,22,70,1
2,20,91,1
1,33,325,2
1,78,149,2
2,20,200,2
2,9,169,2
2,12,249,2
3,57,85,2
3,57,81,1
2,20,199,2
2,3,88,2
2,12,170,2
2,46,100,2
1,14,130,2
2,3,135,2
1,92,65,2
1,33,100,2
2,5,165,2
3,57,78,1
1,37,350,2
3,38,160,2
1,30,225,2
2,3,170,2
2,2,349,1
2,5,65,1
2,20,420,1
2,66,119,2
1,17,100,2
2,3,97,2
2,9,191,2
2,9,187,2
2,9,172,2
2,12,950,2
1,14,275,2
2,9,99,2
2,53,334,2
2,29,60,1
1,7,145,2
3,57,75,1
2,28,130,2
2,80,575,2
2,9,295,2
2,12,300,2
1,16,120,2
1,22,50,1
2,5,56,3
2,29,191,2
2,9,135,1
1,11,195,2
2,3,75,3
2,3,99,1
1,34,350,2
1,13,40,2
3,57,130,2
1,25,225,2
1,17,225,2
3,57,38,3
1,4,200,2
2,8,550,2
1,4,235,2
1,25,75,1
1,21,249,2
1,13,120,2
1,7,50,1
1,16,85,2
1,16,78,1
2,24,110,1
1,30,50,1
2,3,52,1
1,13,63,1
2,29,105,2
3,123,75,1
3,26,69,1
2,20,165,2
1,17,125,2
5,83,85,1
2,20,499,2
2,20,60,1
2,20,95,1
1,7,105,2
1,22,55,1
1,13,289,2
1,82,70,1
2,15,275,2
2,3,130,2
1,25,125,2
1,7,150,2
3,57,46,1
2,29,100,2
1,13,90,1
1,13,90,2
2,2,220,2
2,80,1000,2
1,7,130,2
2,15,499,2
2,3,45,1
1,7,70,2
3,38,59,1
2,15,160,2
2,3,195,2
1,23,96,1
1,13,75,1
1,13,195,2
3,50,200,1
1,7,139,2
2,3,190,2
2,3,95,1
2,24,350,2
2,70,80,1
2,5,120,2
2,19,42,1
1,13,116,2
1,55,60,1
1,34,1395,2
2,29,425,2
1,39,225,2
2,20,159,2
4,124,221,2
2,2,150,1
2,29,199,2
1,16,70,1
2,5,110,2
1,22,60,1
1,16,50,1
2,24,120,1
2,20,395,2
1,16,60,1
2,2,145,2
1,13,83,2
2,28,100,1
1,16,200,2
2,3,50,1
2,15,70,1
1,34,175,2
1,16,149,2
1,125,125,2
2,5,58,1
3,57,160,2
3,40,150,2
2,70,131,2
2,70,250,2
3,57,70,1
2,66,149,2
1,82,109,2
2,73,185,1
1,21,138,2
2,20,150,1
1,7,80,1
1,21,75,2
2,15,300,2
2,15,176,1
1,55,47,1
2,31,40,1
3,126,60,3
1,11,89,1
2,5,75,1
1,7,110,2
2,3,85,2
1,21,72,1
4,42,190,2
2,3,85,1
1,55,325,2
1,22,125,2
2,9,200,2
1,37,195,2
2,31,175,2
1,39,189,2
1,7,182,2
1,16,105,2
2,27,240,2
1,22,185,2
2,15,160,2
2,70,250,2
2,27,650,2
3,40,35,1
1,75,85,2
1,17,550,2
1,7,80,1
1,13,175,2
1,16,95,1
2,3,158,2
2,10,85,1
2,66,209,2
1,14,150,2
1,14,70,1
3,50,73,1
1,17,85,1
1,7,95,2
1,13,125,2
2,66,89,1
1,21,50,1
1,13,75,1
1,7,60,1
2,31,45,1
1,13,130,2
2,3,70,1
2,20,125,1
2,24,140,2
1,82,120,2
1,14,99,1
1,1,300,2
1,11,40,1
2,3,47,1
2,24,115,1
1,7,90,2
2,20,199,2
2,3,110,2
1,22,100,2
1,30,90,1
1,7,40,1
2,3,133,2
1,30,130,1
2,9,79,2
2,53,200,2
2,15,175,2
1,125,200,2
2,66,200,2
1,13,300,2
2,9,135,1
1,30,189,2
3,47,133,1
1,82,65,1
2,9,179,2
2,15,90,2
1,35,49,1
1,13,140,2
2,2,115,2
1,37,190,2
1,21,99,1
2,2,110,2
2,20,109,1
2,12,64,1
2,9,1000,2
2,20,750,2
3,50,175,2
2,5,47,1
1,7,60,1
2,31,48,1
2,5,100,2
1,17,105,1
1,14,138,2
2,20,129,2
2,46,170,2
1,21,139,2
2,3,94,1
2,29,115,1
1,14,499,2
1,7,79,2
2,20,200,2
1,21,152,1
1,1,50,1
1,13,212,2
2,5,108,1
2,12,89,1
2,5,89,1
3,40,65,1
2,9,239,2
1,22,99,2
2,31,80,1
2,31,125,1
1,21,55,1
1,22,160,2
2,66,100,1
2,8,1000,2
2,53,225,2
1,23,35,1
2,2,275,2
1,7,200,2
2,28,190,2
1,13,117,1
2,2,80,3
1,102,99,2
2,31,70,2
2,5,44,1
2,3,125,1
2,24,130,2
2,29,130,2
2,15,125,1
2,8,199,2
1,55,89,1
1,30,155,2
3,26,60,1
2,15,248,2
2,9,85,2
2,9,85,1
1,92,80,2
2,5,79,1
3,45,55,1
5,116,65,1
2,8,150,2
2,80,285,2
3,57,119,2
1,84,137,2
2,29,190,2
2,61,80,1
1,7,120,2
1,55,95,2
2,31,90,1
1,4,75,1
3,57,50,3
1,16,103,1
2,20,125,2
1,14,150,2
1,11,50,1
2,20,148,1
2,20,120,2
1,7,99,2
3,50,69,1
2,2,200,2
2,31,55,1
2,9,175,2
2,8,240,1
2,3,95,1
3,108,150,2
1,16,150,2
1,13,179,2
1,13,105,1
1,13,84,2
3,126,90,2
2,5,53,2
2,5,41,1
2,51,135,1
3,62,84,2
2,80,290,2
1,7,35,3
3,50,110,2
1,21,350,2
1,7,60,1
1,13,220,2
1,13,275,2
1,14,142,2
1,16,38,1
2,3,100,2
2,8,200,2
1,13,225,2
2,29,135,2
2,3,72,1
1,7,59,1
1,16,350,2
1,1,75,1
1,22,70,1
2,3,99,2
1,86,42,1
1,22,60,1
1,7,125,2
1,13,99,1
1,30,99,2
1,7,165,2
1,1,250,2
1,13,135,1
2,3,58,1
2,29,250,2
2,9,95,1
2,29,125,2
1,17,147,2
2,3,300,2
2,51,350,2
1,82,102,2
2,3,95,1
1,7,65,1
1,25,350,2
2,15,595,2
2,9,165,3
1,7,181,2
2,2,110,1
1,7,65,1
1,4,155,2
1,7,50,1
3,123,85,2
1,13,120,1
1,7,75,1
1,7,55,1
1,33,200,1
1,13,75,2
1,18,150,2
5,100,60,1
1,16,150,2
1,13,240,2
2,5,150,1
2,20,200,2
2,44,269,2
1,13,112,1
1,34,250,2
1,30,390,2
2,44,350,2
2,24,80,2
1,13,295,2
1,11,160,1
2,10,399,2
2,53,150,2
1,7,60,1
2,53,219,2
2,15,119,1
1,13,190,2
2,9,140,1
1,13,125,1
2,12,144,2
1,33,1500,1
3,57,100,2
1,14,115,1
2,12,1899,2
2,31,110,2
2,12,140,2
2,46,94,2
2,2,50,1
1,13,131,2
1,14,175,1
1,1,299,2
2,28,145,2
2,3,145,2
2,53,175,2
2,70,109,1
2,9,150,1
1,7,133,1
2,8,399,2
1,16,48,1
1,22,75,1
1,4,55,1
1,16,75,1
2,20,465,2
1,25,151,2
1,13,199,2
1,7,45,1
1,4,160,2
1,23,36,1
2,29,235,2
1,7,225,2
2,20,300,2
1,7,35,3
3,57,80,2
3,32,79,1
2,31,82,1
2,31,82,1
1,30,215,2
1,13,147,2
2,27,145,2
1,16,65,1
1,11,78,1
3,26,120,2
1,23,120,2
2,24,95,1
1,13,90,1
1,13,95,2
1,13,100,2
2,2,350,2
1,7,188,2
3,62,80,1
2,12,175,2
1,34,495,2
2,54,250,2
1,13,115,2
1,7,55,1
2,15,93,2
2,15,93,2
2,15,199,2
1,7,70,1
